Vote_ID,Voter_ID,Candidate_ID,Title
4417,1262,38,PRESIDENT
4418,1262,43,GOVERNOR
4419,1262,48,SENATOR
4420,1262,3,MAYOR
4421,1262,53,STATE_REP
4422,1265,38,PRESIDENT
4423,1265,42,GOVERNOR
4424,1265,47,SENATOR
4425,1265,1,MAYOR
4426,1265,52,STATE_REP
4427,1269,36,PRESIDENT
4428,1269,41,GOVERNOR
4429,1269,46,SENATOR
4430,1269,3,MAYOR
4431,1269,51,STATE_REP
4432,1270,37,PRESIDENT
4433,1270,42,GOVERNOR
4434,1270,47,SENATOR
4435,1270,1,MAYOR
4436,1270,52,STATE_REP
4437,1271,40,PRESIDENT
4438,1271,45,GOVERNOR
4439,1271,50,SENATOR
4440,1271,4,MAYOR
4441,1271,54,STATE_REP
4442,1272,37,PRESIDENT
4443,1272,42,GOVERNOR
4444,1272,47,SENATOR
4445,1272,1,MAYOR
4446,1272,52,STATE_REP
4447,1276,38,PRESIDENT
4448,1276,43,GOVERNOR
4449,1276,48,SENATOR
4450,1276,2,MAYOR
4451,1276,53,STATE_REP
4452,1277,36,PRESIDENT
4453,1277,41,GOVERNOR
4454,1277,46,SENATOR
4455,1277,3,MAYOR
4456,1277,51,STATE_REP
4457,1278,36,PRESIDENT
4458,1278,41,GOVERNOR
4459,1278,46,SENATOR
4460,1278,3,MAYOR
4461,1278,51,STATE_REP
4462,1279,37,PRESIDENT
4463,1279,42,GOVERNOR
4464,1279,47,SENATOR
4465,1279,1,MAYOR
4466,1279,51,STATE_REP
4467,1282,38,PRESIDENT
4468,1282,43,GOVERNOR
4469,1282,48,SENATOR
4470,1282,2,MAYOR
4471,1282,53,STATE_REP
4472,1284,39,PRESIDENT
4473,1284,44,GOVERNOR
4474,1284,49,SENATOR
4475,1284,5,MAYOR
4476,1284,55,STATE_REP
4477,1285,39,PRESIDENT
4478,1285,44,GOVERNOR
4479,1285,46,SENATOR
4480,1285,5,MAYOR
4481,1285,55,STATE_REP
4482,1286,40,PRESIDENT
4483,1286,45,GOVERNOR
4484,1286,50,SENATOR
4485,1286,4,MAYOR
4486,1286,54,STATE_REP
4487,1287,38,PRESIDENT
4488,1287,43,GOVERNOR
4489,1287,48,SENATOR
4490,1287,2,MAYOR
4491,1287,53,STATE_REP
4492,1288,37,PRESIDENT
4493,1288,42,GOVERNOR
4494,1288,47,SENATOR
4495,1288,1,MAYOR
4496,1288,52,STATE_REP
4497,1290,40,PRESIDENT
4498,1290,45,GOVERNOR
4499,1290,50,SENATOR
4500,1290,4,MAYOR
4501,1290,54,STATE_REP
4502,1291,37,PRESIDENT
4503,1291,42,GOVERNOR
4504,1291,47,SENATOR
4505,1291,1,MAYOR
4506,1291,52,STATE_REP
4507,1292,40,PRESIDENT
4508,1292,45,GOVERNOR
4509,1292,50,SENATOR
4510,1292,4,MAYOR
4511,1292,54,STATE_REP
4512,1294,37,PRESIDENT
4513,1294,42,GOVERNOR
4514,1294,47,SENATOR
4515,1294,1,MAYOR
4516,1294,52,STATE_REP
4517,1295,37,PRESIDENT
4518,1295,42,GOVERNOR
4519,1295,47,SENATOR
4520,1295,1,MAYOR
4521,1295,52,STATE_REP
4522,1296,37,PRESIDENT
4523,1296,42,GOVERNOR
4524,1296,47,SENATOR
4525,1296,1,MAYOR
4526,1296,52,STATE_REP
4527,1299,38,PRESIDENT
4528,1299,43,GOVERNOR
4529,1299,48,SENATOR
4530,1299,2,MAYOR
4531,1299,55,STATE_REP
4532,1300,38,PRESIDENT
4533,1300,43,GOVERNOR
4534,1300,47,SENATOR
4535,1300,2,MAYOR
4536,1300,53,STATE_REP
4537,1301,37,PRESIDENT
4538,1301,42,GOVERNOR
4539,1301,47,SENATOR
4540,1301,1,MAYOR
4541,1301,52,STATE_REP
4542,1303,37,PRESIDENT
4543,1303,42,GOVERNOR
4544,1303,47,SENATOR
4545,1303,1,MAYOR
4546,1303,52,STATE_REP
4547,1304,37,PRESIDENT
4548,1304,45,GOVERNOR
4549,1304,46,SENATOR
4550,1304,1,MAYOR
4551,1304,52,STATE_REP
4552,1305,40,PRESIDENT
4553,1305,45,GOVERNOR
4554,1305,50,SENATOR
4555,1305,4,MAYOR
4556,1305,54,STATE_REP
4557,1306,38,PRESIDENT
4558,1306,41,GOVERNOR
4559,1306,48,SENATOR
4560,1306,3,MAYOR
4561,1306,53,STATE_REP
4562,1307,36,PRESIDENT
4563,1307,41,GOVERNOR
4564,1307,46,SENATOR
4565,1307,3,MAYOR
4566,1307,51,STATE_REP
4567,1309,37,PRESIDENT
4568,1309,42,GOVERNOR
4569,1309,47,SENATOR
4570,1309,1,MAYOR
4571,1309,52,STATE_REP
4572,1310,37,PRESIDENT
4573,1310,42,GOVERNOR
4574,1310,47,SENATOR
4575,1310,1,MAYOR
4576,1310,52,STATE_REP
4577,1311,37,PRESIDENT
4578,1311,42,GOVERNOR
4579,1311,47,SENATOR
4580,1311,1,MAYOR
4581,1311,52,STATE_REP
4582,1312,38,PRESIDENT
4583,1312,43,GOVERNOR
4584,1312,48,SENATOR
4585,1312,2,MAYOR
4586,1312,51,STATE_REP
4587,1313,38,PRESIDENT
4588,1313,41,GOVERNOR
4589,1313,46,SENATOR
4590,1313,2,MAYOR
4591,1313,51,STATE_REP
4592,1317,38,PRESIDENT
4593,1317,43,GOVERNOR
4594,1317,48,SENATOR
4595,1317,2,MAYOR
4596,1317,53,STATE_REP
4597,1318,37,PRESIDENT
4598,1318,42,GOVERNOR
4599,1318,47,SENATOR
4600,1318,1,MAYOR
4601,1318,52,STATE_REP
4602,1321,39,PRESIDENT
4603,1321,44,GOVERNOR
4604,1321,49,SENATOR
4605,1321,5,MAYOR
4606,1321,55,STATE_REP
4607,1322,40,PRESIDENT
4608,1322,45,GOVERNOR
4609,1322,49,SENATOR
4610,1322,4,MAYOR
4611,1322,54,STATE_REP
4612,1324,36,PRESIDENT
4613,1324,41,GOVERNOR
4614,1324,46,SENATOR
4615,1324,3,MAYOR
4616,1324,51,STATE_REP
4617,1325,37,PRESIDENT
4618,1325,41,GOVERNOR
4619,1325,47,SENATOR
4620,1325,1,MAYOR
4621,1325,53,STATE_REP
4622,1326,39,PRESIDENT
4623,1326,44,GOVERNOR
4624,1326,48,SENATOR
4625,1326,5,MAYOR
4626,1326,55,STATE_REP
4627,1327,39,PRESIDENT
4628,1327,44,GOVERNOR
4629,1327,49,SENATOR
4630,1327,5,MAYOR
4631,1327,55,STATE_REP
4632,1329,39,PRESIDENT
4633,1329,44,GOVERNOR
4634,1329,49,SENATOR
4635,1329,5,MAYOR
4636,1329,55,STATE_REP
4637,1331,36,PRESIDENT
4638,1331,41,GOVERNOR
4639,1331,46,SENATOR
4640,1331,3,MAYOR
4641,1331,51,STATE_REP
4642,1332,36,PRESIDENT
4643,1332,41,GOVERNOR
4644,1332,46,SENATOR
4645,1332,3,MAYOR
4646,1332,51,STATE_REP
4647,1334,39,PRESIDENT
4648,1334,44,GOVERNOR
4649,1334,49,SENATOR
4650,1334,5,MAYOR
4651,1334,55,STATE_REP
4652,1337,37,PRESIDENT
4653,1337,42,GOVERNOR
4654,1337,46,SENATOR
4655,1337,1,MAYOR
4656,1337,52,STATE_REP
4657,1338,37,PRESIDENT
4658,1338,42,GOVERNOR
4659,1338,47,SENATOR
4660,1338,1,MAYOR
4661,1338,52,STATE_REP
4662,1339,38,PRESIDENT
4663,1339,43,GOVERNOR
4664,1339,48,SENATOR
4665,1339,1,MAYOR
4666,1339,53,STATE_REP
4667,1340,37,PRESIDENT
4668,1340,42,GOVERNOR
4669,1340,47,SENATOR
4670,1340,1,MAYOR
4671,1340,51,STATE_REP
4672,1341,38,PRESIDENT
4673,1341,43,GOVERNOR
4674,1341,48,SENATOR
4675,1341,2,MAYOR
4676,1341,52,STATE_REP
4677,1342,37,PRESIDENT
4678,1342,42,GOVERNOR
4679,1342,47,SENATOR
4680,1342,1,MAYOR
4681,1342,52,STATE_REP
4682,1343,38,PRESIDENT
4683,1343,45,GOVERNOR
4684,1343,50,SENATOR
4685,1343,2,MAYOR
4686,1343,53,STATE_REP
4687,1345,38,PRESIDENT
4688,1345,43,GOVERNOR
4689,1345,48,SENATOR
4690,1345,2,MAYOR
4691,1345,53,STATE_REP
4692,1346,39,PRESIDENT
4693,1346,44,GOVERNOR
4694,1346,49,SENATOR
4695,1346,5,MAYOR
4696,1346,55,STATE_REP
4697,1347,36,PRESIDENT
4698,1347,41,GOVERNOR
4699,1347,49,SENATOR
4700,1347,3,MAYOR
4701,1347,54,STATE_REP
4702,1349,36,PRESIDENT
4703,1349,43,GOVERNOR
4704,1349,48,SENATOR
4705,1349,2,MAYOR
4706,1349,53,STATE_REP
4707,1350,39,PRESIDENT
4708,1350,44,GOVERNOR
4709,1350,49,SENATOR
4710,1350,5,MAYOR
4711,1350,55,STATE_REP
4712,1351,37,PRESIDENT
4713,1351,42,GOVERNOR
4714,1351,47,SENATOR
4715,1351,1,MAYOR
4716,1351,52,STATE_REP
4717,1352,36,PRESIDENT
4718,1352,41,GOVERNOR
4719,1352,46,SENATOR
4720,1352,3,MAYOR
4721,1352,51,STATE_REP
4722,1353,38,PRESIDENT
4723,1353,43,GOVERNOR
4724,1353,48,SENATOR
4725,1353,2,MAYOR
4726,1353,53,STATE_REP
4727,1354,40,PRESIDENT
4728,1354,45,GOVERNOR
4729,1354,50,SENATOR
4730,1354,4,MAYOR
4731,1354,51,STATE_REP
4732,1355,38,PRESIDENT
4733,1355,41,GOVERNOR
4734,1355,48,SENATOR
4735,1355,2,MAYOR
4736,1355,51,STATE_REP
4737,1356,37,PRESIDENT
4738,1356,42,GOVERNOR
4739,1356,47,SENATOR
4740,1356,1,MAYOR
4741,1356,52,STATE_REP
4742,1357,36,PRESIDENT
4743,1357,41,GOVERNOR
4744,1357,46,SENATOR
4745,1357,3,MAYOR
4746,1357,51,STATE_REP
4747,1359,36,PRESIDENT
4748,1359,41,GOVERNOR
4749,1359,46,SENATOR
4750,1359,3,MAYOR
4751,1359,51,STATE_REP
4752,1360,37,PRESIDENT
4753,1360,42,GOVERNOR
4754,1360,47,SENATOR
4755,1360,1,MAYOR
4756,1360,52,STATE_REP
4757,1361,36,PRESIDENT
4758,1361,41,GOVERNOR
4759,1361,46,SENATOR
4760,1361,3,MAYOR
4761,1361,51,STATE_REP
4762,1362,38,PRESIDENT
4763,1362,43,GOVERNOR
4764,1362,48,SENATOR
4765,1362,2,MAYOR
4766,1362,52,STATE_REP
4767,1364,38,PRESIDENT
4768,1364,43,GOVERNOR
4769,1364,48,SENATOR
4770,1364,2,MAYOR
4771,1364,53,STATE_REP
4772,1365,37,PRESIDENT
4773,1365,42,GOVERNOR
4774,1365,47,SENATOR
4775,1365,1,MAYOR
4776,1365,52,STATE_REP
4777,1368,40,PRESIDENT
4778,1368,45,GOVERNOR
4779,1368,50,SENATOR
4780,1368,4,MAYOR
4781,1368,54,STATE_REP
4782,1369,37,PRESIDENT
4783,1369,42,GOVERNOR
4784,1369,50,SENATOR
4785,1369,1,MAYOR
4786,1369,52,STATE_REP
4787,1370,37,PRESIDENT
4788,1370,42,GOVERNOR
4789,1370,47,SENATOR
4790,1370,1,MAYOR
4791,1370,52,STATE_REP
4792,1371,38,PRESIDENT
4793,1371,43,GOVERNOR
4794,1371,48,SENATOR
4795,1371,2,MAYOR
4796,1371,53,STATE_REP
4797,1373,36,PRESIDENT
4798,1373,41,GOVERNOR
4799,1373,46,SENATOR
4800,1373,3,MAYOR
4801,1373,51,STATE_REP
4802,1374,37,PRESIDENT
4803,1374,42,GOVERNOR
4804,1374,47,SENATOR
4805,1374,2,MAYOR
4806,1374,52,STATE_REP
4807,1376,36,PRESIDENT
4808,1376,41,GOVERNOR
4809,1376,46,SENATOR
4810,1376,3,MAYOR
4811,1376,51,STATE_REP
4812,1377,37,PRESIDENT
4813,1377,42,GOVERNOR
4814,1377,48,SENATOR
4815,1377,1,MAYOR
4816,1377,52,STATE_REP
4817,1378,36,PRESIDENT
4818,1378,41,GOVERNOR
4819,1378,46,SENATOR
4820,1378,3,MAYOR
4821,1378,51,STATE_REP
4822,1379,38,PRESIDENT
4823,1379,43,GOVERNOR
4824,1379,48,SENATOR
4825,1379,2,MAYOR
4826,1379,53,STATE_REP
4827,1381,36,PRESIDENT
4828,1381,41,GOVERNOR
4829,1381,46,SENATOR
4830,1381,3,MAYOR
4831,1381,51,STATE_REP
4832,1382,36,PRESIDENT
4833,1382,41,GOVERNOR
4834,1382,46,SENATOR
4835,1382,3,MAYOR
4836,1382,51,STATE_REP
4837,1383,39,PRESIDENT
4838,1383,44,GOVERNOR
4839,1383,49,SENATOR
4840,1383,5,MAYOR
4841,1383,55,STATE_REP
4842,1384,38,PRESIDENT
4843,1384,43,GOVERNOR
4844,1384,48,SENATOR
4845,1384,2,MAYOR
4846,1384,53,STATE_REP
4847,1385,37,PRESIDENT
4848,1385,42,GOVERNOR
4849,1385,47,SENATOR
4850,1385,1,MAYOR
4851,1385,52,STATE_REP
4852,1386,38,PRESIDENT
4853,1386,43,GOVERNOR
4854,1386,47,SENATOR
4855,1386,2,MAYOR
4856,1386,53,STATE_REP
4857,1387,37,PRESIDENT
4858,1387,43,GOVERNOR
4859,1387,47,SENATOR
4860,1387,1,MAYOR
4861,1387,52,STATE_REP
4862,1389,40,PRESIDENT
4863,1389,45,GOVERNOR
4864,1389,50,SENATOR
4865,1389,4,MAYOR
4866,1389,54,STATE_REP
4867,1390,38,PRESIDENT
4868,1390,43,GOVERNOR
4869,1390,48,SENATOR
4870,1390,2,MAYOR
4871,1390,53,STATE_REP
4872,1391,37,PRESIDENT
4873,1391,42,GOVERNOR
4874,1391,47,SENATOR
4875,1391,1,MAYOR
4876,1391,52,STATE_REP
4877,1392,36,PRESIDENT
4878,1392,41,GOVERNOR
4879,1392,46,SENATOR
4880,1392,3,MAYOR
4881,1392,51,STATE_REP
4882,1393,38,PRESIDENT
4883,1393,43,GOVERNOR
4884,1393,48,SENATOR
4885,1393,2,MAYOR
4886,1393,55,STATE_REP
4887,1394,36,PRESIDENT
4888,1394,41,GOVERNOR
4889,1394,46,SENATOR
4890,1394,3,MAYOR
4891,1394,51,STATE_REP
4892,1395,37,PRESIDENT
4893,1395,42,GOVERNOR
4894,1395,47,SENATOR
4895,1395,1,MAYOR
4896,1395,52,STATE_REP
4897,1397,40,PRESIDENT
4898,1397,45,GOVERNOR
4899,1397,50,SENATOR
4900,1397,4,MAYOR
4901,1397,54,STATE_REP
4902,1398,36,PRESIDENT
4903,1398,41,GOVERNOR
4904,1398,46,SENATOR
4905,1398,3,MAYOR
4906,1398,51,STATE_REP
4907,1399,40,PRESIDENT
4908,1399,45,GOVERNOR
4909,1399,50,SENATOR
4910,1399,4,MAYOR
4911,1399,54,STATE_REP
4912,1400,37,PRESIDENT
4913,1400,42,GOVERNOR
4914,1400,46,SENATOR
4915,1400,1,MAYOR
4916,1400,52,STATE_REP
4917,1401,38,PRESIDENT
4918,1401,43,GOVERNOR
4919,1401,47,SENATOR
4920,1401,2,MAYOR
4921,1401,53,STATE_REP
4922,1402,37,PRESIDENT
4923,1402,42,GOVERNOR
4924,1402,47,SENATOR
4925,1402,1,MAYOR
4926,1402,52,STATE_REP
4927,1404,37,PRESIDENT
4928,1404,42,GOVERNOR
4929,1404,47,SENATOR
4930,1404,1,MAYOR
4931,1404,52,STATE_REP
4932,1406,38,PRESIDENT
4933,1406,43,GOVERNOR
4934,1406,48,SENATOR
4935,1406,2,MAYOR
4936,1406,53,STATE_REP
4937,1407,37,PRESIDENT
4938,1407,42,GOVERNOR
4939,1407,47,SENATOR
4940,1407,1,MAYOR
4941,1407,52,STATE_REP
4942,1408,37,PRESIDENT
4943,1408,42,GOVERNOR
4944,1408,47,SENATOR
4945,1408,1,MAYOR
4946,1408,52,STATE_REP
4947,1409,40,PRESIDENT
4948,1409,45,GOVERNOR
4949,1409,50,SENATOR
4950,1409,4,MAYOR
4951,1409,54,STATE_REP
4952,1410,37,PRESIDENT
4953,1410,42,GOVERNOR
4954,1410,47,SENATOR
4955,1410,1,MAYOR
4956,1410,52,STATE_REP
4957,1413,37,PRESIDENT
4958,1413,44,GOVERNOR
4959,1413,47,SENATOR
4960,1413,1,MAYOR
4961,1413,52,STATE_REP
4962,1414,37,PRESIDENT
4963,1414,42,GOVERNOR
4964,1414,46,SENATOR
4965,1414,1,MAYOR
4966,1414,51,STATE_REP
4967,1415,40,PRESIDENT
4968,1415,45,GOVERNOR
4969,1415,50,SENATOR
4970,1415,4,MAYOR
4971,1415,54,STATE_REP
4972,1416,37,PRESIDENT
4973,1416,42,GOVERNOR
4974,1416,47,SENATOR
4975,1416,1,MAYOR
4976,1416,52,STATE_REP
4977,1417,38,PRESIDENT
4978,1417,43,GOVERNOR
4979,1417,48,SENATOR
4980,1417,2,MAYOR
4981,1417,53,STATE_REP
4982,1418,37,PRESIDENT
4983,1418,42,GOVERNOR
4984,1418,47,SENATOR
4985,1418,1,MAYOR
4986,1418,52,STATE_REP
4987,1421,37,PRESIDENT
4988,1421,42,GOVERNOR
4989,1421,47,SENATOR
4990,1421,1,MAYOR
4991,1421,52,STATE_REP
4992,1422,40,PRESIDENT
4993,1422,45,GOVERNOR
4994,1422,50,SENATOR
4995,1422,4,MAYOR
4996,1422,54,STATE_REP
4997,1424,38,PRESIDENT
4998,1424,43,GOVERNOR
4999,1424,48,SENATOR
5000,1424,2,MAYOR
5001,1424,53,STATE_REP
5002,1428,37,PRESIDENT
5003,1428,42,GOVERNOR
5004,1428,47,SENATOR
5005,1428,1,MAYOR
5006,1428,52,STATE_REP
5007,1430,37,PRESIDENT
5008,1430,42,GOVERNOR
5009,1430,47,SENATOR
5010,1430,1,MAYOR
5011,1430,52,STATE_REP
5012,1431,39,PRESIDENT
5013,1431,44,GOVERNOR
5014,1431,49,SENATOR
5015,1431,5,MAYOR
5016,1431,55,STATE_REP
5017,1434,39,PRESIDENT
5018,1434,41,GOVERNOR
5019,1434,49,SENATOR
5020,1434,3,MAYOR
5021,1434,55,STATE_REP
5022,1435,38,PRESIDENT
5023,1435,43,GOVERNOR
5024,1435,48,SENATOR
5025,1435,2,MAYOR
5026,1435,53,STATE_REP
5027,1437,38,PRESIDENT
5028,1437,43,GOVERNOR
5029,1437,48,SENATOR
5030,1437,2,MAYOR
5031,1437,53,STATE_REP
5032,1440,38,PRESIDENT
5033,1440,43,GOVERNOR
5034,1440,48,SENATOR
5035,1440,2,MAYOR
5036,1440,53,STATE_REP
5037,1441,39,PRESIDENT
5038,1441,44,GOVERNOR
5039,1441,49,SENATOR
5040,1441,5,MAYOR
5041,1441,55,STATE_REP
5042,1442,37,PRESIDENT
5043,1442,42,GOVERNOR
5044,1442,47,SENATOR
5045,1442,1,MAYOR
5046,1442,52,STATE_REP
5047,1443,36,PRESIDENT
5048,1443,41,GOVERNOR
5049,1443,46,SENATOR
5050,1443,3,MAYOR
5051,1443,51,STATE_REP
5052,1445,39,PRESIDENT
5053,1445,43,GOVERNOR
5054,1445,46,SENATOR
5055,1445,5,MAYOR
5056,1445,55,STATE_REP
5057,1447,36,PRESIDENT
5058,1447,41,GOVERNOR
5059,1447,46,SENATOR
5060,1447,3,MAYOR
5061,1447,51,STATE_REP
5062,1448,39,PRESIDENT
5063,1448,44,GOVERNOR
5064,1448,49,SENATOR
5065,1448,5,MAYOR
5066,1448,55,STATE_REP
5067,1450,36,PRESIDENT
5068,1450,41,GOVERNOR
5069,1450,46,SENATOR
5070,1450,3,MAYOR
5071,1450,51,STATE_REP
5072,1454,38,PRESIDENT
5073,1454,43,GOVERNOR
5074,1454,48,SENATOR
5075,1454,2,MAYOR
5076,1454,53,STATE_REP
5077,1457,39,PRESIDENT
5078,1457,44,GOVERNOR
5079,1457,49,SENATOR
5080,1457,5,MAYOR
5081,1457,55,STATE_REP
5082,1460,37,PRESIDENT
5083,1460,42,GOVERNOR
5084,1460,47,SENATOR
5085,1460,1,MAYOR
5086,1460,52,STATE_REP
5087,1461,37,PRESIDENT
5088,1461,42,GOVERNOR
5089,1461,47,SENATOR
5090,1461,4,MAYOR
5091,1461,52,STATE_REP
5092,1462,36,PRESIDENT
5093,1462,41,GOVERNOR
5094,1462,46,SENATOR
5095,1462,3,MAYOR
5096,1462,51,STATE_REP
5097,1463,40,PRESIDENT
5098,1463,45,GOVERNOR
5099,1463,50,SENATOR
5100,1463,4,MAYOR
5101,1463,54,STATE_REP
5102,1464,38,PRESIDENT
5103,1464,41,GOVERNOR
5104,1464,48,SENATOR
5105,1464,2,MAYOR
5106,1464,53,STATE_REP
5107,1465,36,PRESIDENT
5108,1465,41,GOVERNOR
5109,1465,46,SENATOR
5110,1465,2,MAYOR
5111,1465,51,STATE_REP
5112,1466,36,PRESIDENT
5113,1466,41,GOVERNOR
5114,1466,46,SENATOR
5115,1466,2,MAYOR
5116,1466,51,STATE_REP
5117,1468,37,PRESIDENT
5118,1468,42,GOVERNOR
5119,1468,47,SENATOR
5120,1468,1,MAYOR
5121,1468,53,STATE_REP
5122,1470,38,PRESIDENT
5123,1470,44,GOVERNOR
5124,1470,48,SENATOR
5125,1470,2,MAYOR
5126,1470,53,STATE_REP
5127,1471,37,PRESIDENT
5128,1471,42,GOVERNOR
5129,1471,47,SENATOR
5130,1471,3,MAYOR
5131,1471,52,STATE_REP
5132,1472,38,PRESIDENT
5133,1472,43,GOVERNOR
5134,1472,48,SENATOR
5135,1472,2,MAYOR
5136,1472,53,STATE_REP
5137,1473,40,PRESIDENT
5138,1473,43,GOVERNOR
5139,1473,50,SENATOR
5140,1473,4,MAYOR
5141,1473,54,STATE_REP
5142,1476,37,PRESIDENT
5143,1476,42,GOVERNOR
5144,1476,47,SENATOR
5145,1476,1,MAYOR
5146,1476,52,STATE_REP
5147,1477,37,PRESIDENT
5148,1477,42,GOVERNOR
5149,1477,47,SENATOR
5150,1477,1,MAYOR
5151,1477,52,STATE_REP
5152,1478,40,PRESIDENT
5153,1478,45,GOVERNOR
5154,1478,50,SENATOR
5155,1478,1,MAYOR
5156,1478,54,STATE_REP
5157,1480,36,PRESIDENT
5158,1480,41,GOVERNOR
5159,1480,48,SENATOR
5160,1480,3,MAYOR
5161,1480,51,STATE_REP
5162,1481,36,PRESIDENT
5163,1481,41,GOVERNOR
5164,1481,46,SENATOR
5165,1481,3,MAYOR
5166,1481,51,STATE_REP
5167,1483,36,PRESIDENT
5168,1483,41,GOVERNOR
5169,1483,46,SENATOR
5170,1483,3,MAYOR
5171,1483,51,STATE_REP
5172,1484,36,PRESIDENT
5173,1484,45,GOVERNOR
5174,1484,50,SENATOR
5175,1484,4,MAYOR
5176,1484,54,STATE_REP
5177,1485,36,PRESIDENT
5178,1485,42,GOVERNOR
5179,1485,47,SENATOR
5180,1485,1,MAYOR
5181,1485,52,STATE_REP
5182,1486,38,PRESIDENT
5183,1486,43,GOVERNOR
5184,1486,48,SENATOR
5185,1486,2,MAYOR
5186,1486,53,STATE_REP
5187,1487,40,PRESIDENT
5188,1487,45,GOVERNOR
5189,1487,50,SENATOR
5190,1487,4,MAYOR
5191,1487,54,STATE_REP
5192,1488,39,PRESIDENT
5193,1488,44,GOVERNOR
5194,1488,49,SENATOR
5195,1488,5,MAYOR
5196,1488,55,STATE_REP
5197,1489,40,PRESIDENT
5198,1489,45,GOVERNOR
5199,1489,50,SENATOR
5200,1489,4,MAYOR
5201,1489,54,STATE_REP
5202,1491,37,PRESIDENT
5203,1491,42,GOVERNOR
5204,1491,47,SENATOR
5205,1491,5,MAYOR
5206,1491,52,STATE_REP
5207,1492,40,PRESIDENT
5208,1492,45,GOVERNOR
5209,1492,50,SENATOR
5210,1492,4,MAYOR
5211,1492,54,STATE_REP
5212,1494,38,PRESIDENT
5213,1494,43,GOVERNOR
5214,1494,48,SENATOR
5215,1494,2,MAYOR
5216,1494,53,STATE_REP
5217,1495,36,PRESIDENT
5218,1495,45,GOVERNOR
5219,1495,48,SENATOR
5220,1495,2,MAYOR
5221,1495,53,STATE_REP
5222,1497,37,PRESIDENT
5223,1497,42,GOVERNOR
5224,1497,47,SENATOR
5225,1497,1,MAYOR
5226,1497,52,STATE_REP
5227,1498,36,PRESIDENT
5228,1498,41,GOVERNOR
5229,1498,46,SENATOR
5230,1498,3,MAYOR
5231,1498,51,STATE_REP
5232,1500,38,PRESIDENT
5233,1500,43,GOVERNOR
5234,1500,48,SENATOR
5235,1500,2,MAYOR
5236,1500,53,STATE_REP
5237,1507,36,PRESIDENT
5238,1507,41,GOVERNOR
5239,1507,47,SENATOR
5240,1507,3,MAYOR
5241,1507,51,STATE_REP
5242,1509,36,PRESIDENT
5243,1509,41,GOVERNOR
5244,1509,46,SENATOR
5245,1509,3,MAYOR
5246,1509,51,STATE_REP
5247,1510,38,PRESIDENT
5248,1510,43,GOVERNOR
5249,1510,48,SENATOR
5250,1510,2,MAYOR
5251,1510,53,STATE_REP
5252,1512,37,PRESIDENT
5253,1512,42,GOVERNOR
5254,1512,46,SENATOR
5255,1512,1,MAYOR
5256,1512,52,STATE_REP
5257,1513,39,PRESIDENT
5258,1513,44,GOVERNOR
5259,1513,49,SENATOR
5260,1513,5,MAYOR
5261,1513,55,STATE_REP
5262,1514,37,PRESIDENT
5263,1514,42,GOVERNOR
5264,1514,47,SENATOR
5265,1514,1,MAYOR
5266,1514,52,STATE_REP
5267,1515,40,PRESIDENT
5268,1515,45,GOVERNOR
5269,1515,50,SENATOR
5270,1515,1,MAYOR
5271,1515,54,STATE_REP
5272,1516,38,PRESIDENT
5273,1516,43,GOVERNOR
5274,1516,48,SENATOR
5275,1516,2,MAYOR
5276,1516,53,STATE_REP
5277,1517,36,PRESIDENT
5278,1517,41,GOVERNOR
5279,1517,46,SENATOR
5280,1517,3,MAYOR
5281,1517,53,STATE_REP
5282,1519,40,PRESIDENT
5283,1519,45,GOVERNOR
5284,1519,50,SENATOR
5285,1519,4,MAYOR
5286,1519,54,STATE_REP
5287,1520,37,PRESIDENT
5288,1520,42,GOVERNOR
5289,1520,47,SENATOR
5290,1520,1,MAYOR
5291,1520,52,STATE_REP
5292,1521,39,PRESIDENT
5293,1521,44,GOVERNOR
5294,1521,49,SENATOR
5295,1521,5,MAYOR
5296,1521,55,STATE_REP
5297,1522,38,PRESIDENT
5298,1522,43,GOVERNOR
5299,1522,48,SENATOR
5300,1522,2,MAYOR
5301,1522,53,STATE_REP
5302,1523,38,PRESIDENT
5303,1523,43,GOVERNOR
5304,1523,48,SENATOR
5305,1523,2,MAYOR
5306,1523,53,STATE_REP
5307,1524,38,PRESIDENT
5308,1524,43,GOVERNOR
5309,1524,48,SENATOR
5310,1524,2,MAYOR
5311,1524,53,STATE_REP
5312,1527,37,PRESIDENT
5313,1527,42,GOVERNOR
5314,1527,47,SENATOR
5315,1527,3,MAYOR
5316,1527,53,STATE_REP
5317,1528,36,PRESIDENT
5318,1528,41,GOVERNOR
5319,1528,46,SENATOR
5320,1528,3,MAYOR
5321,1528,51,STATE_REP
5322,1529,37,PRESIDENT
5323,1529,42,GOVERNOR
5324,1529,46,SENATOR
5325,1529,1,MAYOR
5326,1529,52,STATE_REP
5327,1530,37,PRESIDENT
5328,1530,42,GOVERNOR
5329,1530,47,SENATOR
5330,1530,1,MAYOR
5331,1530,52,STATE_REP
5332,1532,38,PRESIDENT
5333,1532,42,GOVERNOR
5334,1532,48,SENATOR
5335,1532,2,MAYOR
5336,1532,53,STATE_REP
5337,1533,37,PRESIDENT
5338,1533,42,GOVERNOR
5339,1533,47,SENATOR
5340,1533,1,MAYOR
5341,1533,52,STATE_REP
5342,1534,37,PRESIDENT
5343,1534,42,GOVERNOR
5344,1534,47,SENATOR
5345,1534,1,MAYOR
5346,1534,52,STATE_REP
5347,1535,38,PRESIDENT
